16777216,apnic
33554432,ripe
50331648,arin
83886080,ripe
100663296,arin
225705984,ripe
226230272,arin
227278848,ripe
227540992,arin
229113856,ripe
230162432,arin
233832448,ripe
234094592,arin
234881024,apnic
241609728,arin
241610752,apnic
251658240,arin
391331840,ripe
391333888,arin
391344128,ripe
391348224,arin
392814592,ripe
392822784,arin
392849408,ripe
392853504,apnic
392855552,arin
393007104,ripe
393011200,arin
393019392,ripe
393084928,arin
393150464,ripe
393152512,arin
393153536,apnic
393154560,ripe
393166848,arin
393170944,ripe
393183232,arin
393199616,ripe
393213952,arin
402407936,ripe
402408704,arin
402409216,ripe
402409728,arin
402410240,ripe
402410752,arin
402411264,ripe
402411520,arin
406175744,apnic
406183936,arin
411303936,ripe
411566080,arin
412614656,lacnic
412647424,arin
417726464,apnic
417734656,arin
417857536,lacnic
417923072,arin
418060288,apnic
418062336,arin
419430400,ripe
436207616,arin
452984832,apnic
469762048,arin
520093696,ripe
533659648,arin
533661696,ripe
533673984,arin
533675008,ripe
536870912,arin
603979776,apnic
620756992,ripe
628031488,apnic
628097024,ripe
637534208,arin
654311424,apnic
671088640,arin
675807232,apnic
675938304,arin
679313408,apnic
679346176,arin
679362560,apnic
679378944,arin
687865856,afrinic
704643072,apnic
737910784,ripe
737911808,apnic
738197504,arin
755236864,lacnic
755499008,ripe
756023296,arin
757645312,apnic
757661696,arin
757809152,ripe
757817344,arin
758702080,ripe
758710272,arin
759169024,apnic
759250944,ripe
759267328,lacnic
759300096,ripe
759431168,lacnic
759693312,arin
759889920,apnic
759922688,ripe
759955456,arin
760217600,ripe
761266176,afrinic
762314752,apnic
763363328,ripe
765460480,lacnic
767557632,afrinic
769589248,arin
769654784,lacnic
770703360,afrinic
771227648,apnic
771751936,ripe
788529152,arin
789053440,apnic
789184512,arin
789250048,apnic
789315584,arin
789512192,apnic
789577728,arin
790429696,apnic
790626304,arin
794558464,apnic
796917760,arin
804716544,apnic
804782080,arin
822083584,apnic
838860800,arin
855638016,ripe
872415232,arin
877658112,apnic
877920256,arin
880934912,apnic
881065984,arin
881868800,ripe
881876992,arin
889192448,ripe
905969664,arin
908328960,ripe
908591104,arin
920518656,apnic
920649728,arin
956301312,ripe
973078528,apnic
1040187392,ripe
1040728064,afrinic
1040736256,ripe
1040998400,afrinic
1041006592,ripe
1041784832,afrinic
1041793024,ripe
1044234240,afrinic
1044250624,ripe
1044652032,afrinic
1044660224,ripe
1044701184,afrinic
1044709376,ripe
1047658496,afrinic
1047724032,ripe
1047863296,afrinic
1047871488,ripe
1049034752,afrinic
1049067520,ripe
1049296896,afrinic
1049362432,ripe
1049378816,afrinic
1049395200,ripe
1051533312,afrinic
1051541504,ripe
1052852224,afrinic
1052868608,ripe
1052876800,afrinic
1052884992,ripe
1055522816,apnic
1055588352,ripe
1055924224,afrinic
1055932416,ripe
1055940608,afrinic
1055948800,ripe
1056014336,afrinic
1056022528,ripe
1056669696,afrinic
1056702464,ripe
1056964608,arin
1066213888,ripe
1066214912,arin
1075609600,lacnic
1075613696,arin
1075855360,lacnic
1075871744,arin
1075904512,apnic
1075920896,arin
1077506048,afrinic
1077510144,arin
1077886976,apnic
1077903360,arin
1081634304,apnic
1081637376,arin
1089465344,ripe
1089466368,arin
1090330624,ripe
1090338816,arin
1093091328,ripe
1093099520,arin
1097007104,apnic
1097031680,arin
1097039872,ripe
1097056256,arin
1107820544,afrinic
1107853312,arin
1108492288,afrinic
1108500480,arin
1111228416,lacnic
1111244800,arin
1112498176,ripe
1112506368,arin
1113636864,apnic
1113653248,arin
1113718784,lacnic
1113743360,arin
1115693056,lacnic
1115697152,arin
1116033024,apnic
1116037120,arin
1119199232,apnic
1119207424,arin
1122451456,lacnic
1122455552,arin
1123601408,ripe
1123602432,arin
1123778560,afrinic
1123794944,arin
1125523456,ripe
1125530624,arin
1138068480,apnic
1138069504,arin
1138192384,apnic
1138196480,arin
1161773056,afrinic
1161777152,arin
1162027008,afrinic
1162031104,arin
1168113664,apnic
1168121856,arin
1168916480,apnic
1168924672,ripe
1168932864,arin
1170358272,ripe
1170374656,arin
1210316800,apnic
1210318336,arin
1210847232,lacnic
1210851328,arin
1224671232,apnic
1224687616,arin
1224728576,apnic
1224736768,arin
1244844032,apnic
1244846080,arin
1248997376,apnic
1248998400,arin
1249267712,apnic
1249268736,arin
1280126976,apnic
1280131072,arin
1291845632,ripe
1306263552,afrinic
1306271744,ripe
1346600960,afrinic
1346605056,ripe
1346920448,afrinic
1346924544,ripe
1347133440,afrinic
1347141632,ripe
1347895296,afrinic
1347903488,ripe
1347944448,afrinic
1347948544,ripe
1348403200,afrinic
1348407296,ripe
1357955072,afrinic
1357959168,ripe
1358299136,afrinic
1358303232,ripe
1358430208,afrinic
1358434304,ripe
1358446592,afrinic
1358450688,ripe
1358512128,afrinic
1358516224,ripe
1358569472,afrinic
